UrlFBref,Pos,Gls,Ast,G+A,G-PK,PK,PKatt,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,npG-npxG,Touches,Att_3rd_Touches,Att_Pen_Touches,Live_Touches,Att_Take_Ons,Succ_Take_Ons,Succ%_Take_Ons,Tkld_Take_Ons,Tkld%_Take_Ons,Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_3rd_Carries,CPA_Carries,Miscontrols,Dispossessed,Pass_Received,Pass_PrgR,Cmp_Pass,Att_Pass,Cmp%_Pass,TotDist_Pass,PrgDist_Pass,Cmp_Short_Pass,Att_Short_Pass,Cmp%_Short_Pass,Cmp_Medium_Pass,Att_Medium_Pass,Cmp%_Medium_Pass,Cmp_Long_Pass,Att_Long_Pass,Cmp%_Long_Pass,xA,A-xAG,Key_Pass,Final_Third_Pass,PPA,CrsPA,Live_Pass,Dead_Pass,FK_Pass,Through_Balls,Switches,Crosses,Throw_Ins,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Offside_Pass,Blocked_Pass,Mid_3rd_Tackles,Att_3rd_Tackles,Interceptions,SCA,SCA/90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA/90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Fls,Fld,PKwon,Own_Goals,Won_Aerial_Duels,Lost_Aerial_Duels,Won%_Aerial_Duels
https://fbref.com/en/players/9295dc1c/Vitinho,"DF,FW",3.0,1.0,4.0,3.0,0.0,0.0,3.5,3.5,1.7,5.1,67.0,55.0,161.0,0.13,0.04,0.17,0.13,0.17,0.15,0.07,0.22,0.15,0.22,29.0,9.0,31.03,1.24,0.39,0.1,0.33,16.0,0.0,0.12,-0.5,-0.5,1305.0,452.0,52.0,1305.0,60.0,17.0,28.33,36.0,60.0,741.0,4487.0,2133.0,67.0,45.0,15.0,41.0,26.0,800.0,161.0,763.0,1011.0,75.47,12271.0,2986.0,393.0,463.0,84.88,307.0,389.0,78.92,47.0,99.0,47.47,1.5,-0.7,19.0,36.0,18.0,10.0,862.0,146.0,10.0,1.0,1.0,65.0,136.0,0.0,0.0,0.0,0.0,3.0,29.0,17.0,5.0,16.0,59.0,2.53,44.0,1.0,4.0,5.0,5.0,0.0,5.0,0.21,2.0,0.0,2.0,1.0,0.0,0.0,22.0,26.0,0.0,1.0,21.0,25.0,45.65
https://fbref.com/en/players/07d65234/Anass-Zaroury,FW,7.0,6.0,13.0,7.0,0.0,0.0,4.0,4.0,6.0,10.0,143.0,65.0,282.0,0.27,0.23,0.5,0.27,0.5,0.15,0.23,0.38,0.15,0.38,53.0,17.0,32.08,2.03,0.65,0.13,0.41,19.9,0.0,0.08,3.0,3.0,1220.0,674.0,83.0,1220.0,118.0,53.0,44.92,49.0,41.53,842.0,6383.0,3527.0,143.0,69.0,38.0,55.0,21.0,964.0,282.0,593.0,945.0,62.75,9888.0,2365.0,300.0,373.0,80.43,222.0,332.0,66.87,50.0,145.0,34.48,5.5,0.0,40.0,30.0,56.0,30.0,918.0,22.0,2.0,6.0,9.0,176.0,12.0,8.0,2.0,1.0,1.0,5.0,46.0,13.0,3.0,7.0,65.0,2.49,54.0,2.0,7.0,2.0,0.0,0.0,10.0,0.38,9.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,21.0,27.59
https://fbref.com/en/players/f1e94cd6/Nathan-Tella,"FW,MF",17.0,5.0,22.0,17.0,0.0,0.0,10.3,10.3,3.3,13.6,88.0,64.0,265.0,0.61,0.18,0.79,0.61,0.79,0.37,0.12,0.49,0.37,0.49,72.0,32.0,44.44,2.6,1.16,0.24,0.53,17.6,0.0,0.14,6.7,6.7,1095.0,618.0,127.0,1095.0,115.0,35.0,30.43,53.0,46.09,802.0,5265.0,2349.0,88.0,59.0,47.0,110.0,74.0,859.0,265.0,493.0,679.0,72.61,7331.0,1238.0,288.0,333.0,86.49,167.0,231.0,72.29,24.0,50.0,48.0,2.8,1.7,31.0,34.0,14.0,3.0,663.0,13.0,3.0,4.0,6.0,62.0,3.0,2.0,0.0,0.0,0.0,3.0,29.0,14.0,6.0,10.0,80.0,2.89,47.0,0.0,7.0,9.0,14.0,3.0,8.0,0.29,5.0,0.0,1.0,0.0,2.0,0.0,43.0,74.0,1.0,0.0,12.0,41.0,22.64
https://fbref.com/en/players/fcc02804/Mark-Harris,FW,3.0,0.0,3.0,3.0,0.0,0.0,3.1,3.1,2.5,5.5,32.0,28.0,119.0,0.17,0.0,0.17,0.17,0.17,0.17,0.14,0.31,0.17,0.31,30.0,13.0,43.33,1.68,0.73,0.1,0.23,14.9,0.0,0.1,-0.1,-0.1,533.0,285.0,62.0,533.0,33.0,15.0,45.45,16.0,48.48,345.0,2035.0,838.0,32.0,22.0,17.0,56.0,37.0,400.0,119.0,264.0,351.0,75.21,3510.0,627.0,177.0,202.0,87.62,69.0,93.0,74.19,6.0,19.0,31.58,2.7,-2.5,22.0,10.0,8.0,0.0,335.0,10.0,1.0,1.0,1.0,9.0,5.0,1.0,0.0,0.0,0.0,6.0,8.0,9.0,6.0,6.0,47.0,2.63,31.0,0.0,6.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,13.0,0.0,0.0,6.0,31.0,16.22
https://fbref.com/en/players/7b9a86e6/Sheyi-Ojo,"FW,MF",1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.2,4.1,75.0,38.0,124.0,0.05,0.0,0.05,0.05,0.05,0.14,0.06,0.2,0.14,0.19,42.0,11.0,26.19,1.96,0.51,0.02,0.09,21.1,2.0,0.07,-2.0,-2.0,801.0,400.0,55.0,801.0,83.0,26.0,31.33,33.0,39.76,508.0,4165.0,1926.0,75.0,51.0,18.0,66.0,37.0,560.0,124.0,373.0,520.0,71.73,5904.0,1053.0,202.0,248.0,81.45,124.0,168.0,73.81,35.0,54.0,64.81,1.2,-1.2,16.0,21.0,9.0,5.0,464.0,50.0,3.0,1.0,3.0,65.0,9.0,11.0,6.0,1.0,0.0,6.0,18.0,14.0,8.0,8.0,48.0,2.24,32.0,1.0,5.0,3.0,5.0,2.0,4.0,0.19,2.0,0.0,0.0,1.0,1.0,0.0,17.0,46.0,0.0,0.0,14.0,27.0,34.15
https://fbref.com/en/players/19f4d211/Jaden-Philogene-Bidace,"FW,MF",4.0,1.0,5.0,4.0,0.0,0.0,5.0,5.0,1.8,6.8,74.0,45.0,139.0,0.16,0.04,0.2,0.16,0.2,0.2,0.07,0.27,0.2,0.27,68.0,15.0,22.06,2.73,0.6,0.06,0.27,21.7,0.0,0.07,-1.0,-1.0,987.0,478.0,86.0,987.0,128.0,62.0,48.44,51.0,39.84,626.0,4180.0,1746.0,74.0,39.0,34.0,65.0,68.0,621.0,139.0,426.0,610.0,69.84,6628.0,1768.0,234.0,285.0,82.11,149.0,207.0,71.98,30.0,62.0,48.39,2.4,-0.8,21.0,26.0,22.0,9.0,576.0,34.0,3.0,5.0,4.0,52.0,16.0,3.0,2.0,1.0,0.0,0.0,29.0,26.0,12.0,18.0,85.0,3.42,38.0,0.0,23.0,4.0,16.0,4.0,7.0,0.28,3.0,0.0,2.0,2.0,0.0,0.0,24.0,43.0,4.0,0.0,12.0,27.0,30.77
https://fbref.com/en/players/c8cf8f64/Callum-ODowda,"DF,FW",3.0,3.0,6.0,3.0,0.0,0.0,2.7,2.7,3.1,5.8,107.0,98.0,171.0,0.09,0.09,0.18,0.09,0.18,0.08,0.09,0.17,0.08,0.17,32.0,11.0,34.38,0.94,0.32,0.09,0.27,15.7,2.0,0.08,0.3,0.3,1829.0,601.0,88.0,1829.0,73.0,34.0,46.58,29.0,39.73,831.0,5638.0,2788.0,107.0,51.0,28.0,54.0,24.0,979.0,171.0,986.0,1424.0,69.24,15521.0,5123.0,520.0,643.0,80.87,385.0,575.0,66.96,60.0,119.0,50.42,3.9,-0.1,25.0,56.0,24.0,12.0,1200.0,217.0,9.0,0.0,0.0,90.0,205.0,3.0,0.0,0.0,0.0,7.0,34.0,17.0,10.0,36.0,70.0,2.05,46.0,3.0,8.0,6.0,7.0,0.0,6.0,0.18,3.0,0.0,1.0,0.0,2.0,0.0,24.0,41.0,0.0,0.0,96.0,110.0,46.6
https://fbref.com/en/players/453f566a/Kasey-Palmer,"MF,FW",3.0,2.0,5.0,3.0,0.0,0.0,3.7,3.7,4.1,7.9,42.0,84.0,104.0,0.16,0.1,0.26,0.16,0.26,0.19,0.21,0.41,0.19,0.41,42.0,9.0,21.43,2.2,0.47,0.07,0.33,19.1,3.0,0.09,-0.7,-0.7,927.0,385.0,57.0,927.0,68.0,34.0,50.0,22.0,32.35,466.0,2497.0,1106.0,42.0,26.0,15.0,74.0,43.0,603.0,104.0,411.0,617.0,66.61,5883.0,2124.0,237.0,304.0,77.96,117.0,166.0,70.48,28.0,62.0,45.16,3.0,-2.1,37.0,50.0,23.0,1.0,554.0,58.0,14.0,11.0,3.0,30.0,3.0,19.0,6.0,9.0,0.0,5.0,30.0,33.0,7.0,9.0,69.0,3.61,46.0,7.0,10.0,2.0,4.0,0.0,8.0,0.42,6.0,0.0,1.0,0.0,1.0,0.0,31.0,38.0,1.0,0.0,32.0,34.0,48.48
https://fbref.com/en/players/4e43f8c0/Matthew-Godden,FW,8.0,4.0,12.0,6.0,2.0,2.0,8.8,7.2,2.5,9.8,18.0,37.0,109.0,0.36,0.18,0.55,0.27,0.45,0.4,0.11,0.51,0.33,0.45,47.0,14.0,29.79,2.14,0.64,0.17,0.57,13.6,0.0,0.15,-0.8,-1.2,598.0,285.0,91.0,596.0,20.0,2.0,10.0,14.0,70.0,304.0,1178.0,374.0,18.0,10.0,7.0,41.0,21.0,391.0,109.0,239.0,394.0,60.66,3180.0,1020.0,132.0,193.0,68.39,76.0,123.0,61.79,9.0,27.0,33.33,3.0,1.5,14.0,23.0,6.0,1.0,380.0,10.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,4.0,12.0,10.0,0.0,6.0,35.0,1.59,25.0,0.0,1.0,5.0,4.0,0.0,5.0,0.23,4.0,0.0,0.0,1.0,0.0,0.0,17.0,17.0,0.0,0.0,41.0,97.0,29.71
https://fbref.com/en/players/4d5a9185/Viktor-Gyokeres,FW,21.0,10.0,31.0,18.0,3.0,4.0,19.5,16.4,8.6,25.0,198.0,90.0,492.0,0.47,0.22,0.69,0.4,0.63,0.44,0.19,0.63,0.37,0.56,133.0,52.0,39.1,2.98,1.16,0.16,0.4,17.1,2.0,0.12,1.5,1.6,1809.0,1120.0,320.0,1805.0,285.0,96.0,33.68,158.0,55.44,1200.0,8937.0,4102.0,198.0,105.0,143.0,217.0,103.0,1439.0,492.0,699.0,1039.0,67.28,8719.0,1667.0,464.0,604.0,76.82,165.0,247.0,66.8,17.0,36.0,47.22,6.6,1.4,85.0,36.0,43.0,2.0,997.0,37.0,0.0,2.0,3.0,26.0,11.0,0.0,0.0,0.0,0.0,5.0,58.0,6.0,11.0,3.0,191.0,4.27,121.0,1.0,30.0,13.0,23.0,3.0,21.0,0.47,12.0,0.0,6.0,0.0,3.0,0.0,61.0,83.0,3.0,0.0,83.0,150.0,35.62
https://fbref.com/en/players/47a050ed/Duane-Holmes,"MF,FW",2.0,2.0,4.0,2.0,0.0,0.0,1.7,1.7,3.8,5.6,51.0,51.0,71.0,0.11,0.11,0.22,0.11,0.22,0.09,0.21,0.3,0.09,0.31,25.0,12.0,48.0,1.38,0.66,0.08,0.17,20.9,2.0,0.07,0.3,0.3,773.0,312.0,37.0,773.0,37.0,15.0,40.54,16.0,43.24,390.0,2829.0,1417.0,51.0,35.0,17.0,47.0,18.0,454.0,71.0,418.0,578.0,72.32,6704.0,1735.0,225.0,265.0,84.91,146.0,210.0,69.52,32.0,66.0,48.48,2.6,-1.8,28.0,40.0,10.0,5.0,511.0,65.0,6.0,1.0,4.0,34.0,41.0,3.0,2.0,0.0,0.0,2.0,13.0,19.0,6.0,12.0,56.0,3.09,43.0,2.0,3.0,4.0,3.0,1.0,3.0,0.17,2.0,0.0,0.0,0.0,1.0,0.0,22.0,15.0,0.0,0.0,7.0,10.0,41.18
https://fbref.com/en/players/cfb29823/Danny-Ward,FW,5.0,4.0,9.0,5.0,0.0,0.0,5.4,5.4,2.6,8.0,14.0,36.0,111.0,0.18,0.14,0.32,0.18,0.32,0.19,0.09,0.28,0.19,0.28,53.0,16.0,30.19,1.88,0.57,0.09,0.31,15.9,0.0,0.1,-0.4,-0.4,720.0,302.0,86.0,720.0,31.0,12.0,38.71,15.0,48.39,324.0,1323.0,385.0,14.0,12.0,6.0,63.0,13.0,494.0,111.0,242.0,440.0,55.0,3391.0,865.0,156.0,238.0,65.55,62.0,113.0,54.87,16.0,34.0,47.06,1.7,1.4,21.0,25.0,7.0,3.0,424.0,14.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,9.0,2.0,47.0,1.67,30.0,0.0,4.0,11.0,2.0,0.0,7.0,0.25,4.0,0.0,2.0,1.0,0.0,0.0,22.0,16.0,0.0,0.0,92.0,185.0,33.21
https://fbref.com/en/players/9af7cc6d/Ryan-Longman,"FW,MF",2.0,1.0,3.0,2.0,0.0,0.0,4.1,4.1,1.0,5.1,47.0,27.0,171.0,0.1,0.05,0.14,0.1,0.14,0.2,0.05,0.24,0.2,0.24,41.0,11.0,26.83,1.96,0.53,0.05,0.18,18.2,0.0,0.1,-2.1,-2.1,865.0,405.0,75.0,865.0,42.0,20.0,47.62,16.0,38.1,494.0,3392.0,1409.0,47.0,26.0,16.0,70.0,19.0,634.0,171.0,434.0,626.0,69.33,6330.0,1044.0,253.0,321.0,78.82,125.0,183.0,68.31,31.0,62.0,50.0,1.5,0.0,14.0,14.0,13.0,6.0,607.0,18.0,0.0,2.0,5.0,62.0,15.0,2.0,0.0,0.0,0.0,1.0,20.0,8.0,3.0,10.0,46.0,2.2,32.0,1.0,7.0,3.0,2.0,1.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,1.0,39.0,45.0,46.43
https://fbref.com/en/players/d6d15aea/Greg-Docherty,"MF,FW",1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,1.7,3.7,38.0,93.0,73.0,0.05,0.09,0.14,0.05,0.14,0.09,0.08,0.17,0.09,0.17,30.0,9.0,30.0,1.38,0.41,0.03,0.11,19.2,0.0,0.07,-1.0,-1.0,1253.0,292.0,46.0,1253.0,59.0,19.0,32.2,35.0,59.32,655.0,3974.0,1543.0,38.0,27.0,8.0,42.0,30.0,810.0,73.0,751.0,970.0,77.42,12048.0,2693.0,361.0,419.0,86.16,302.0,356.0,84.83,55.0,99.0,55.56,1.9,0.3,26.0,58.0,12.0,3.0,934.0,28.0,5.0,1.0,11.0,24.0,8.0,0.0,0.0,0.0,0.0,8.0,37.0,18.0,7.0,16.0,50.0,2.3,44.0,0.0,1.0,3.0,0.0,2.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,0.0,0.0,26.0,34.0,43.33
https://fbref.com/en/players/7eb67dad/Cyrus-Christie,"DF,FW",3.0,1.0,4.0,3.0,0.0,0.0,1.7,1.7,2.3,4.0,65.0,100.0,117.0,0.13,0.04,0.17,0.13,0.17,0.07,0.1,0.17,0.07,0.17,27.0,9.0,33.33,1.17,0.39,0.11,0.33,18.0,0.0,0.06,1.3,1.3,1768.0,480.0,47.0,1768.0,63.0,24.0,38.1,32.0,50.79,889.0,4934.0,2460.0,65.0,33.0,19.0,38.0,24.0,1058.0,117.0,1108.0,1480.0,74.86,17264.0,5776.0,609.0,695.0,87.63,385.0,503.0,76.54,77.0,184.0,41.85,3.1,-1.3,22.0,67.0,33.0,12.0,1223.0,251.0,11.0,0.0,5.0,70.0,240.0,0.0,0.0,0.0,0.0,6.0,41.0,13.0,8.0,35.0,46.0,1.99,36.0,1.0,4.0,3.0,1.0,1.0,3.0,0.13,2.0,0.0,0.0,1.0,0.0,0.0,31.0,8.0,0.0,1.0,56.0,53.0,51.38
https://fbref.com/en/players/17d45fb2/Ozan-Tufan,"MF,FW",8.0,0.0,8.0,5.0,3.0,3.0,7.2,4.8,1.9,6.7,46.0,76.0,114.0,0.3,0.0,0.3,0.19,0.19,0.27,0.07,0.34,0.18,0.25,51.0,13.0,25.49,1.9,0.48,0.16,0.62,20.9,4.0,0.09,0.8,0.2,1199.0,394.0,59.0,1196.0,49.0,20.0,40.82,24.0,48.98,670.0,3600.0,1615.0,46.0,32.0,9.0,41.0,41.0,843.0,114.0,724.0,951.0,76.13,11230.0,2349.0,409.0,481.0,85.03,230.0,297.0,77.44,57.0,104.0,54.81,2.0,-1.9,27.0,61.0,20.0,2.0,882.0,59.0,5.0,7.0,12.0,38.0,1.0,24.0,15.0,3.0,0.0,10.0,19.0,22.0,4.0,16.0,52.0,1.93,42.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,22.0,0.0,0.0,24.0,26.0,48.0
https://fbref.com/en/players/213ab9bb/Oscar-Estupinan,FW,13.0,1.0,14.0,13.0,0.0,1.0,11.2,10.4,1.2,11.5,15.0,16.0,89.0,0.46,0.04,0.5,0.46,0.5,0.4,0.04,0.44,0.37,0.41,64.0,25.0,39.06,2.27,0.89,0.2,0.52,14.4,0.0,0.16,1.8,2.6,654.0,250.0,89.0,653.0,25.0,9.0,36.0,13.0,52.0,313.0,1263.0,544.0,15.0,11.0,5.0,81.0,25.0,442.0,89.0,235.0,374.0,62.83,3148.0,515.0,146.0,214.0,68.22,63.0,102.0,61.76,9.0,18.0,50.0,0.8,-0.2,9.0,17.0,3.0,0.0,347.0,25.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,8.0,2.0,5.0,34.0,1.2,18.0,0.0,2.0,11.0,1.0,2.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,37.0,23.0,0.0,0.0,77.0,142.0,35.16
https://fbref.com/en/players/ba4d4908/Regan-Slater,"MF,FW",5.0,4.0,9.0,5.0,0.0,0.0,3.5,3.5,3.3,6.8,56.0,136.0,120.0,0.12,0.1,0.22,0.12,0.22,0.08,0.08,0.16,0.08,0.16,45.0,18.0,40.0,1.09,0.44,0.11,0.28,20.3,0.0,0.08,1.5,1.5,1735.0,517.0,53.0,1735.0,70.0,26.0,37.14,37.0,52.86,993.0,5593.0,2385.0,56.0,55.0,8.0,57.0,26.0,1213.0,120.0,1156.0,1403.0,82.39,17626.0,4127.0,633.0,709.0,89.28,395.0,454.0,87.0,75.0,130.0,57.69,2.8,0.7,32.0,89.0,21.0,7.0,1372.0,22.0,9.0,3.0,12.0,31.0,8.0,0.0,0.0,0.0,0.0,9.0,28.0,17.0,4.0,24.0,73.0,1.77,56.0,0.0,5.0,5.0,5.0,2.0,9.0,0.22,6.0,0.0,0.0,0.0,2.0,1.0,27.0,32.0,3.0,0.0,31.0,46.0,40.26
https://fbref.com/en/players/bf33b257/Alfie-Doughty,"DF,FW",2.0,5.0,7.0,2.0,0.0,0.0,1.3,1.3,4.7,6.0,76.0,94.0,129.0,0.08,0.21,0.29,0.08,0.29,0.05,0.19,0.25,0.05,0.25,28.0,10.0,35.71,1.16,0.41,0.07,0.2,21.0,1.0,0.05,0.7,0.7,1511.0,664.0,38.0,1511.0,58.0,26.0,44.83,27.0,46.55,630.0,4247.0,2268.0,76.0,41.0,15.0,48.0,21.0,707.0,129.0,767.0,1228.0,62.46,15034.0,6134.0,329.0,407.0,80.84,289.0,431.0,67.05,136.0,306.0,44.44,5.2,0.3,54.0,52.0,47.0,29.0,878.0,342.0,50.0,1.0,13.0,226.0,223.0,66.0,47.0,10.0,5.0,8.0,46.0,17.0,4.0,20.0,98.0,4.06,55.0,30.0,8.0,3.0,1.0,1.0,9.0,0.37,6.0,2.0,1.0,0.0,0.0,0.0,38.0,5.0,0.0,0.0,46.0,25.0,64.79
https://fbref.com/en/players/0480ebc7/Elijah-Adebayo,FW,7.0,3.0,10.0,7.0,0.0,1.0,12.9,12.1,3.8,16.0,59.0,63.0,270.0,0.2,0.08,0.28,0.2,0.28,0.36,0.11,0.47,0.34,0.45,82.0,25.0,30.49,2.29,0.7,0.09,0.28,12.5,0.0,0.15,-5.9,-5.1,1231.0,703.0,187.0,1230.0,152.0,42.0,27.63,95.0,62.5,718.0,4011.0,1242.0,59.0,36.0,40.0,148.0,97.0,917.0,270.0,388.0,625.0,62.08,5033.0,1225.0,254.0,367.0,69.21,97.0,158.0,61.39,10.0,14.0,71.43,3.3,-0.8,30.0,35.0,21.0,3.0,619.0,3.0,0.0,2.0,1.0,23.0,3.0,0.0,0.0,0.0,0.0,3.0,33.0,9.0,9.0,11.0,78.0,2.18,54.0,0.0,9.0,6.0,9.0,0.0,8.0,0.22,4.0,0.0,2.0,1.0,1.0,0.0,64.0,47.0,0.0,0.0,134.0,162.0,45.27
https://fbref.com/en/players/2da834f1/Carlton-Morris,FW,20.0,6.0,26.0,19.0,1.0,1.0,15.0,14.2,5.1,19.4,71.0,78.0,290.0,0.53,0.16,0.69,0.51,0.67,0.4,0.14,0.54,0.38,0.52,114.0,38.0,33.33,3.05,1.02,0.18,0.53,14.0,0.0,0.12,5.0,4.8,1464.0,825.0,205.0,1463.0,75.0,38.0,50.67,27.0,36.0,772.0,4153.0,1432.0,71.0,31.0,35.0,128.0,63.0,1121.0,290.0,611.0,984.0,62.09,8531.0,1887.0,364.0,518.0,70.27,181.0,293.0,61.77,33.0,64.0,51.56,5.7,0.9,49.0,51.0,28.0,8.0,976.0,3.0,0.0,1.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,9.0,5.0,3.0,102.0,2.73,79.0,0.0,9.0,7.0,6.0,1.0,14.0,0.37,11.0,0.0,1.0,0.0,1.0,1.0,66.0,41.0,1.0,1.0,176.0,166.0,51.46
https://fbref.com/en/players/e1618c22/Aaron-Ramsey,"FW,MF",8.0,4.0,12.0,8.0,0.0,0.0,6.1,6.1,3.7,9.6,49.0,94.0,125.0,0.42,0.21,0.63,0.42,0.63,0.32,0.2,0.52,0.32,0.51,36.0,17.0,47.22,1.9,0.9,0.22,0.47,33.2,0.0,0.17,1.9000000000000001,1.9000000000000001,949.0,445.0,73.0,949.0,55.0,28.0,50.91,23.0,41.82,602.0,3815.0,1775.0,49.0,37.0,19.0,38.0,31.0,717.0,125.0,602.0,754.0,79.84,9352.0,2155.0,337.0,393.0,85.75,200.0,233.0,85.84,44.0,61.0,72.13,3.9,0.3,28.0,55.0,31.0,0.0,737.0,13.0,2.0,6.0,2.0,7.0,5.0,5.0,0.0,0.0,0.0,4.0,26.0,14.0,3.0,9.0,70.0,3.7,61.0,0.0,5.0,1.0,3.0,0.0,9.0,0.48,8.0,0.0,0.0,1.0,0.0,0.0,11.0,24.0,0.0,0.0,9.0,14.0,39.13
https://fbref.com/en/players/43f5d4e6/Matt-Crooks,"MF,FW",7.0,6.0,13.0,7.0,0.0,0.0,6.8,6.8,4.5,11.3,49.0,91.0,124.0,0.35,0.3,0.65,0.35,0.65,0.34,0.22,0.56,0.34,0.56,40.0,14.0,35.0,1.99,0.7,0.18,0.5,11.0,0.0,0.17,0.2,0.2,964.0,397.0,79.0,964.0,37.0,14.0,37.84,20.0,54.05,517.0,3023.0,1479.0,49.0,39.0,8.0,53.0,19.0,672.0,124.0,545.0,716.0,76.12,7998.0,1921.0,300.0,369.0,81.3,193.0,245.0,78.78,27.0,45.0,60.0,2.1,1.5,22.0,59.0,11.0,3.0,697.0,17.0,3.0,2.0,3.0,16.0,11.0,0.0,0.0,0.0,0.0,2.0,18.0,20.0,13.0,13.0,44.0,2.19,34.0,1.0,3.0,6.0,0.0,0.0,8.0,0.4,7.0,0.0,1.0,0.0,0.0,0.0,32.0,16.0,0.0,0.0,57.0,40.0,58.76
https://fbref.com/en/players/82c215a0/Marcus-Forss,FW,10.0,5.0,15.0,8.0,2.0,2.0,7.0,5.4,1.3,6.7,35.0,22.0,141.0,0.46,0.23,0.69,0.37,0.6,0.32,0.06,0.38,0.25,0.31,42.0,18.0,42.86,1.92,0.82,0.24,0.56,14.6,0.0,0.13,3.0,2.6,634.0,352.0,98.0,632.0,40.0,13.0,32.5,20.0,50.0,367.0,2009.0,817.0,35.0,17.0,16.0,34.0,29.0,461.0,141.0,312.0,420.0,74.29,4402.0,789.0,193.0,225.0,85.78,99.0,122.0,81.15,11.0,20.0,55.0,1.5,3.7,15.0,7.0,13.0,8.0,412.0,4.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,10.0,5.0,3.0,42.0,1.92,31.0,0.0,1.0,4.0,5.0,1.0,10.0,0.46,5.0,0.0,1.0,0.0,3.0,1.0,35.0,19.0,2.0,0.0,8.0,36.0,18.18
https://fbref.com/en/players/422ee5c7/Isaiah-Jones,"FW,DF",3.0,5.0,8.0,3.0,0.0,0.0,2.8,2.8,4.9,7.7,100.0,77.0,258.0,0.11,0.19,0.3,0.11,0.3,0.11,0.19,0.29,0.11,0.29,23.0,8.0,34.78,0.87,0.3,0.13,0.38,15.6,0.0,0.12,0.2,0.2,1466.0,790.0,103.0,1466.0,147.0,45.0,30.61,77.0,52.38,901.0,5986.0,2765.0,100.0,57.0,43.0,88.0,37.0,999.0,258.0,822.0,1077.0,76.32,11699.0,2719.0,509.0,576.0,88.37,270.0,342.0,78.95,28.0,74.0,37.84,4.4,0.1,42.0,33.0,52.0,12.0,964.0,111.0,3.0,2.0,3.0,86.0,102.0,6.0,0.0,0.0,0.0,2.0,46.0,15.0,11.0,21.0,85.0,3.23,67.0,2.0,5.0,0.0,9.0,2.0,10.0,0.38,8.0,1.0,0.0,0.0,1.0,0.0,37.0,69.0,1.0,0.0,7.0,22.0,24.14
https://fbref.com/en/players/59d61727/Riley-McGree,"FW,MF",6.0,3.0,9.0,6.0,0.0,0.0,7.2,7.2,4.8,11.9,76.0,168.0,243.0,0.18,0.09,0.27,0.18,0.27,0.21,0.14,0.36,0.21,0.36,75.0,24.0,32.0,2.24,0.72,0.08,0.25,17.2,2.0,0.1,-1.2,-1.2,1971.0,907.0,132.0,1971.0,69.0,30.0,43.48,33.0,47.83,1109.0,5506.0,2359.0,76.0,69.0,18.0,80.0,45.0,1484.0,243.0,1292.0,1609.0,80.3,17886.0,4125.0,785.0,890.0,88.2,368.0,456.0,80.7,60.0,110.0,54.55,6.1,-1.8,47.0,84.0,40.0,8.0,1523.0,78.0,24.0,4.0,3.0,60.0,11.0,25.0,13.0,8.0,0.0,8.0,44.0,21.0,9.0,23.0,120.0,3.58,99.0,6.0,3.0,6.0,5.0,1.0,14.0,0.42,13.0,0.0,0.0,0.0,1.0,0.0,38.0,34.0,2.0,0.0,22.0,18.0,55.0
